,Zipcode,State,Zipcode Latitude,Zipcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
877,10249,Berlin,52.5238,13.4428,Il Gelataio,52.52969581063523,13.435080700502835,Ice Cream Shop
878,10249,Berlin,52.5238,13.4428,James June,52.51759354207551,13.44109803185832,Beer Garden
879,10249,Berlin,52.5238,13.4428,EDEKA Kelz,52.51627066145956,13.44054057304736,Supermarket
880,10249,Berlin,52.5238,13.4428,Platz der Vereinten Nationen,52.523265211207644,13.43034663424009,Plaza
881,10249,Berlin,52.5238,13.4428,Bäckerei 2000,52.51928933581737,13.453381061553955,Bakery
882,10249,Berlin,52.5238,13.4428,Boulderfelsen Friedrichshain,52.52806267713797,13.4412682056427,Rock Climbing Spot
883,10249,Berlin,52.5238,13.4428,Blaue Adria - Kroatisches Restaurant,52.52867622324605,13.449175357818604,Eastern European Restaurant
884,10249,Berlin,52.5238,13.4428,Skate- und Rollerbahn,52.528715798027264,13.442373708462709,Skate Park
885,10249,Berlin,52.5238,13.4428,Kleiner Teich,52.52504257931605,13.434271678308203,Lake
886,10249,Berlin,52.5238,13.4428,Kietz Laden 3,52.52908957432122,13.444643554002736,Smoke Shop
887,10249,Berlin,52.5238,13.4428,Hein Gericke,52.52936382410232,13.44464433614327,Motorcycle Shop
888,10249,Berlin,52.5238,13.4428,M&E Spätshop Lotto,52.52753,13.4499,Lottery Retailer
889,10249,Berlin,52.5238,13.4428,Panorama Spätverkauf,52.52711045218029,13.450591514794008,Food & Drink Shop
890,10249,Berlin,52.5238,13.4428,Bistro Café International,52.52955354332732,13.444435060321158,Falafel Restaurant
891,10249,Berlin,52.5238,13.4428,Springbrunnen am Café Schoenbrunn,52.52761230273136,13.434240818023682,Fountain
892,10249,Berlin,52.5238,13.4428,Asian Foods,52.529547257268696,13.448319944216179,Asian Restaurant
893,10249,Berlin,52.5238,13.4428,Peres Projects,52.517281964615485,13.438970635148243,Art Gallery
894,10249,Berlin,52.5238,13.4428,Neuer Hain,52.53085220454525,13.443776657414501,Café
895,10249,Berlin,52.5238,13.4428,Korea Haus,52.530974837173105,13.44384370486924,Korean Restaurant
896,10249,Berlin,52.5238,13.4428,McTREK Outdoor Sports,52.516477214884475,13.446602996668796,Sporting Goods Shop
897,10249,Berlin,52.5238,13.4428,Atlantis Wassersport,52.53066702011438,13.448166172505013,Sporting Goods Shop
898,10249,Berlin,52.5238,13.4428,Lotto,52.52141956374454,13.454677691733382,Lottery Retailer
899,10249,Berlin,52.5238,13.4428,Europa Apotheke,52.516246979489246,13.440656661987305,Pharmacy
900,10315,Berlin,52.5132,13.5148,dm-drogerie markt,52.5077328506661,13.513020927295088,Drugstore
901,10315,Berlin,52.5132,13.5148,Athos,52.51276969829372,13.500908139579167,Greek Restaurant
902,10315,Berlin,52.5132,13.5148,EDEKA Rhinstraße,52.51351242109683,13.518215151830098,Supermarket
903,10315,Berlin,52.5132,13.5148,PENNY,52.51354952936243,13.522054001571052,Supermarket
904,10315,Berlin,52.5132,13.5148,REWE,52.50498563701301,13.515216438277632,Supermarket
905,10315,Berlin,52.5132,13.5148,Ormado Kaffeehaus,52.5103,13.501088,Coffee Shop
906,10315,Berlin,52.5132,13.5148,Bamboo Bistro,52.513882,13.518096,Asian Restaurant
907,10315,Berlin,52.5132,13.5148,Bäckerei Schnell,52.51377985924374,13.519785455441593,Bakery
908,10315,Berlin,52.5132,13.5148,Rossmann,52.5047165637255,13.5155213140671,Drugstore
909,10315,Berlin,52.5132,13.5148,Lidl,52.509389,13.506842,Supermarket
910,10315,Berlin,52.5132,13.5148,H S Friedrichsfelde Ost,52.513008531861615,13.518955707550049,Tram Station
911,10315,Berlin,52.5132,13.5148,AS Döner,52.513601,13.52036,Doner Restaurant
912,10315,Berlin,52.5132,13.5148,H Alt-Friedrichsfelde / Rhinstraße,52.510086141901674,13.519018230832783,Tram Station
913,10315,Berlin,52.5132,13.5148,NP Niedrig-Preis,52.50767832183152,13.512939866987889,Supermarket
914,10315,Berlin,52.5132,13.5148,TOTAL Tankstelle,52.51846674522954,13.51994276046753,Gas Station
915,10315,Berlin,52.5132,13.5148,Bäckerei Müller,52.50697365650757,13.512253936566623,Bakery
916,10315,Berlin,52.5132,13.5148,Stadtfarm,52.520021,13.511002,Food & Drink Shop
917,10315,Berlin,52.5132,13.5148,U Friedrichsfelde,52.5058256391348,13.513097763061523,Metro Station
918,10315,Berlin,52.5132,13.5148,Qbe Hotel,52.51457011217392,13.527170476674062,Hotel
919,10315,Berlin,52.5132,13.5148,Zamenhofpark,52.50951589437173,13.50369707646365,Park
920,10315,Berlin,52.5132,13.5148,Silvias Bar,52.50548302185948,13.514945888645444,Gastropub
921,10315,Berlin,52.5132,13.5148,H Einbecker Str. / Rosenfelder Str.,52.509691487288165,13.503388166427612,Bus Stop
922,10315,Berlin,52.5132,13.5148,"H U Friedrichsfelde (Bus 194, 296, 396)",52.505515008184695,13.51243354239812,Bus Stop
923,10315,Berlin,52.5132,13.5148,Cafeteria HWR Berlin,52.50997495409213,13.526589464006673,Cafeteria
924,10315,Berlin,52.5132,13.5148,Netto Filiale,52.51646119999999,13.5266197,Supermarket
925,10315,Berlin,52.5132,13.5148,H Am Tierpark / Alfred-Kowalke-Straße,52.505577481862844,13.519814014434813,Tram Station
926,10315,Berlin,52.5132,13.5148,ALDI NORD,52.50456306728801,13.51569656120403,Supermarket
927,10315,Berlin,52.5132,13.5148,Ditsch,52.51076815830365,13.500643031567924,Bakery
928,10317,Berlin,52.4979,13.4908,Sisyphos,52.49300036751654,13.491161228668023,Nightclub
929,10317,Berlin,52.4979,13.4908,Ostbloc Boulderhalle,52.49149610139317,13.487963550242213,Climbing Gym
930,10317,Berlin,52.4979,13.4908,Bolleufer,52.49557113611055,13.481265415175585,Waterfront
931,10317,Berlin,52.4979,13.4908,Cafe Nadia + Kosta,52.5034549868093,13.482209111636461,Café
932,10317,Berlin,52.4979,13.4908,Rummelsburger Bucht,52.496420805204444,13.477478027343748,Lake
933,10317,Berlin,52.4979,13.4908,Jelänger Jelieber,52.50367266771752,13.481821256153479,German Restaurant
934,10317,Berlin,52.4979,13.4908,Hafenküche,52.49126021147317,13.489181171957568,Gastropub
935,10317,Berlin,52.4979,13.4908,Jackie O Berlin,52.491018,13.491007,Music Venue
936,10317,Berlin,52.4979,13.4908,Caramel Café Bäckerei,52.503190979613976,13.486527366266252,Café
937,10317,Berlin,52.4979,13.4908,Il Bufalo,52.500933805748176,13.497143703696318,Italian Restaurant
938,10317,Berlin,52.4979,13.4908,AVCI,52.506062406124414,13.495985057538887,Doner Restaurant
939,10317,Berlin,52.4979,13.4908,REWE,52.5054247,13.49623848,Supermarket
940,10317,Berlin,52.4979,13.4908,Hotel Victoria,52.50370485409452,13.481779129218962,Hotel
941,10317,Berlin,52.4979,13.4908,India Spice,52.50395789473226,13.480911254882812,Indian Restaurant
942,10317,Berlin,52.4979,13.4908,HoLis,52.50439306347737,13.497289276195275,Hotel
943,10317,Berlin,52.4979,13.4908,Kaufland,52.49968634202692,13.49704247578207,Big Box Store
944,10317,Berlin,52.4979,13.4908,ALDI NORD,52.49659063254169,13.486790657043457,Supermarket
945,10317,Berlin,52.4979,13.4908,Bäckerei Leopold,52.502054977437155,13.490931544492323,Bakery
946,10317,Berlin,52.4979,13.4908,H Gustav-Holzmann-Straße,52.493221156246804,13.490538084719724,Tram Station
947,10317,Berlin,52.4979,13.4908,Nöldnerplatz,52.49917166677473,13.48211327982953,Plaza
948,10317,Berlin,52.4979,13.4908,Museum Lichtenberg,52.49920176715081,13.482091992622005,History Museum
949,10317,Berlin,52.4979,13.4908,S Betriebsbahnhof Rummelsburg,52.493544042147704,13.498595608561363,Light Rail Station
950,10317,Berlin,52.4979,13.4908,ServiceStore DB Sbhf. Nöldner Platz,52.503609241829736,13.485476684961775,Convenience Store
951,10317,Berlin,52.4979,13.4908,S Nöldnerplatz,52.50343993013426,13.484772174011216,Light Rail Station
952,10317,Berlin,52.4979,13.4908,Citymarina Berlin-Rummelsburg,52.491105710253194,13.48914716451103,Harbor / Marina
953,10317,Berlin,52.4979,13.4908,Jufuhaus Berlin,52.498515140536846,13.502365122176217,Event Space
954,10317,Berlin,52.4979,13.4908,Yoga Barn Berlin,52.50497174473754,13.489989088044412,Yoga Studio
955,10317,Berlin,52.4979,13.4908,Park am Nöldnerplatz,52.50316260864849,13.482612772564135,Park
956,10317,Berlin,52.4979,13.4908,Schilfspielplatz,52.50431422543242,13.481986133377848,Playground
957,10317,Berlin,52.4979,13.4908,Tuchollaplatz,52.50315624860849,13.480030383740631,Plaza
958,10317,Berlin,52.4979,13.4908,Schiffskontor Stralau,52.491144,13.482071,Boat or Ferry
959,10317,Berlin,52.4979,13.4908,HANSA-WERFT Thomas Geppert,52.49124020837859,13.48131547313149,Harbor / Marina
960,10318,Berlin,52.4835,13.5287,Wernesgrüner B,52.48661596522711,13.526859653149431,German Restaurant
961,10318,Berlin,52.4835,13.5287,Cafe TreBo,52.485808,13.526785,Café
962,10318,Berlin,52.4835,13.5287,Syrtaki,52.48093779133621,13.523700678932363,Greek Restaurant
963,10318,Berlin,52.4835,13.5287,Prinzeneis,52.48096013696334,13.523426329610075,Ice Cream Shop
964,10318,Berlin,52.4835,13.5287,Dampf & Zucker,52.483374377968005,13.522746498980963,Soup Place
965,10318,Berlin,52.4835,13.5287,Deutsch-Russisches Museum Berlin-Karlshorst,52.48645284988782,13.539369312940412,History Museum
966,10318,Berlin,52.4835,13.5287,Feinbäckerei Hollschewski,52.48280635750813,13.526058197021483,Bakery
967,10318,Berlin,52.4835,13.5287,Ristorante Gino,52.48278913699729,13.526202710811752,Italian Restaurant
968,10318,Berlin,52.4835,13.5287,India-Haus,52.489069210564026,13.524970267504036,Indian Restaurant
969,10318,Berlin,52.4835,13.5287,Rossmann,52.4825049994655,13.5249211511117,Drugstore
970,10318,Berlin,52.4835,13.5287,Pizza Station,52.48970287972062,13.528213449285353,Pizza Place
971,10318,Berlin,52.4835,13.5287,PENNY,52.48211820766042,13.524401604225195,Supermarket
972,10318,Berlin,52.4835,13.5287,denn's Biomarkt,52.48245058035885,13.52438853548405,Organic Grocery
973,10318,Berlin,52.4835,13.5287,Pferdesportpark Karlshorst,52.4755180190439,13.524909011312864,Stables
974,10318,Berlin,52.4835,13.5287,Havanna Bar,52.48155004505152,13.525564552945214,Bar
975,10318,Berlin,52.4835,13.5287,Rheinsteinpark,52.482933583245845,13.531115090001098,Park
976,10318,Berlin,52.4835,13.5287,Post I Postbank,52.48208614936561,13.527238231557792,Post Office
977,10318,Berlin,52.4835,13.5287,Treskow-Apotheke,52.4825783,13.526288899999999,Pharmacy
978,10318,Berlin,52.4835,13.5287,Steakhouse Barbecue,52.486614,13.527388,Argentinian Restaurant
979,10318,Berlin,52.4835,13.5287,As Döner,52.480122807263506,13.525463238430241,Doner Restaurant
980,10318,Berlin,52.4835,13.5287,Blume 2000,52.48255153640429,13.52540373802185,Flower Shop
981,10318,Berlin,52.4835,13.5287,Berliner Volksbank,52.48218124378901,13.525583107277024,Credit Union
982,10318,Berlin,52.4835,13.5287,Karlshorster Apotheke,52.482619799999995,13.5246736,Pharmacy
983,10318,Berlin,52.4835,13.5287,S Karlshorst,52.4808722937571,13.526315689086914,Light Rail Station
984,10318,Berlin,52.4835,13.5287,Harmonie Restaurant,52.479636562819245,13.530127685442435,Chinese Restaurant
985,10318,Berlin,52.4835,13.5287,EDEKA Rheinsteinstraße,52.48276689424347,13.52758795390221,Supermarket
986,10318,Berlin,52.4835,13.5287,Steinecke Bäckerei,52.49051050401613,13.52754501994773,Bakery
987,10318,Berlin,52.4835,13.5287,ALDI NORD,52.47688628610356,13.536937236785889,Supermarket
988,10319,Berlin,52.4992,13.5188,Schloss Friedrichsfelde,52.50467953265919,13.523569107055664,Palace
989,10319,Berlin,52.4992,13.5188,Tierpark Berlin,52.50167208555223,13.53142261505127,Zoo
990,10319,Berlin,52.4992,13.5188,Bärenschaufenster,52.497910037971444,13.523890972137451,Zoo Exhibit
991,10319,Berlin,52.4992,13.5188,Spielplatz im Tierpark,52.4994318772405,13.530220985412598,Playground
992,10319,Berlin,52.4992,13.5188,dm-drogerie markt,52.498174,13.521761,Drugstore
993,10319,Berlin,52.4992,13.5188,Kakadu Terrassencafé,52.5046129,13.5237485,Café
994,10319,Berlin,52.4992,13.5188,REWE,52.49825848954143,13.52183621692765,Supermarket
995,10319,Berlin,52.4992,13.5188,Krokodilhaus,52.50505198558496,13.522189248901753,Zoo Exhibit
996,10319,Berlin,52.4992,13.5188,Rossmann,52.4977213416787,13.521528991078947,Drugstore
997,10319,Berlin,52.4992,13.5188,Lidl,52.49520011222413,13.522696425125105,Supermarket
998,10319,Berlin,52.4992,13.5188,REWE,52.50498563701301,13.515216438277632,Supermarket
